genus,sample,rel_abundance,top
Alistipes,B14,0.08915498296581932,0.05389867470330575
Alistipes,B15,0.04820588211596519,0.00141533728300609
Alistipes,B16,0.01515769647022046,0.22780701331072745
Alistipes,B17,0.01085161137226023,0.18980517627080937
Alistipes,B18,0.01001693383407229,0.03431682827315499
Alistipes,B20,0.02796246156617494,0.6026654681339082
Alistipes,B22,0.01655906872148802,0.4103282199359661
Alistipes,B23,0.01217796506459909,0.44181575669493994
Alistipes,B24,0.02394410789779293,0.08834152314375082
Alistipes,B25,5.211992638122348e-4,0.5133933342991902
Alistipes,B26,9.053217098123316e-4,0.5705518197107603
Alistipes,B27,0.00358746972470084,0.360151154582613
Alistipes,B28,0.01322264717769329,0.3062185435312653
Alistipes,B29,0.00359428105473544,0.5136956705233332
Alistipes,B30,0.06531811560114822,0.0013675926472713
Alistipes,B31,0.02112168943533616,0.33906706782879714
Alistipes,B32,0.090763139662963,0.00120633504882092
Alistipes,B33,0.00586786216527507,0.4116649210559803
Alistipes,B34,0.03393846657455304,0.05668824866111701
Alistipes,B36,0.04866049287062858,8.390544338507416e-4
Alistipes,B37,0.05455530447900109,0.00852642222274921
Alistipes,B38,0.00286117019781021,0.7931257032783602
Alistipes,B39,0.01408186264113972,9.470121255387038e-4
Alistipes,B40,0.00396057071560925,0.49279830579120626
Alistipes,B41,0.06159865209650707,0.37134877157342217
Alistipes,B42,0.00244815347068224,0.33271968185928963
Alistipes,B43,0.05882387956558646,0.2690692712725694
Alistipes,B44,1.7924121806327657e-4,0.4171040270115632
Alistipes,B45,0.05733234960242348,0.05937718971745111
Alistipes,B46,0.03521621756807355,0.01653898392333486
Alistipes,B47,0.12764188083839892,0.11323410210440991
Alistipes,B48,0.01319372911650797,0.4836337751278087
Alistipes,B49,0.0620102529318029,0.01655344704407364
Alistipes,B50,0.04901138834447062,0.02420767670992386
Alistipes,B52,0.00428053881353206,0.34102198258010374
Alistipes,B55,8.525829490421839e-4,0.6703928008409971
Alistipes,B56,0.01054334015878898,0.32355024849460384
Alistipes,B57,0.00829061150694056,0.32116255477937866
Alistipes,B58,0.0084524207813184,0.33637404964446466
Alistipes,B59,0.01341001617382438,0.07618423626481913
Alistipes,B61,0.01184565596216081,0.2310413052220371
Alistipes,B62,0.00440478282857145,0.4344219311099873
Alistipes,B63,0.00344345046007575,0.34692159108049647
Alistipes,B65,0.00234316584533167,0.41222149773725614
Alistipes,B66,0.00504503851268919,0.4374537437429184
Alistipes,B67,5.507542151721248e-4,0.6000333072198077
Alistipes,B68,0.00529381608846017,0.4014457060055919
Alistipes,B69,0.00127425231753018,0.6070150354985974
Alistipes,B70,0.00976740839030508,0.372816453575293
Alistipes,B71,0.00114962963226176,0.01459217907616326
Alistipes,B72,0.01157646408951203,0.40760645798961975
Alistipes,B73,0.01688172162310093,0.09657502329916123
Alistipes,B74,0.04115494097190171,0.07254941397167182
Alistipes,B75,0.00831425512686291,0.5356290572821633
Alistipes,B76,0.01315936650394416,0.1129742626253766
Alistipes,B77,0.00647614843565506,0.5736300224315118
Alistipes,B78,0.00722965470768042,0.7558321623052321
Alistipes,B79,0.05845157073942381,0.07638513700976873
Alistipes,C1,0.04460556120066248,0.08963609017038178
Alistipes,C2,0.06029959572813873,0.02803696183253622
Alistipes,C3,0.04377242307420535,0.05646986573028636
Alistipes,C4,0.04017250741492997,0.01255682183976688
Alistipes,C5,2.4928544532417627e-4,0.6866634594128418
Alistipes,C6,3.058925838490091e-4,0.7093944790957842
Alistipes,C8,0.05403539586346496,0.16830594029019544
Alistipes,C9,0.0333737925997878,0.01832140102138273
Alistipes,C10,0.00171538244397383,0.6779294408245177
Alistipes,C11,0.01022772055863368,0.514697688585565
Alistipes,C12,0.00522633051076081,0.3209970321144655
Alistipes,C13,0.02352076151237726,0.290399219937027
Alistipes,C14,9.82937271259906e-5,0.00160354441036658
Alistipes,C15,0.00537536231255086,0.3697826408457875
Alistipes,C16,0.01275544116633224,0.33446244440076434
Alistipes,C17,0.0037711143341406,0.48970904422079486
Alistipes,C18,0.05021509395994565,0.08179640062200969
Alistipes,C19,0.02651106593840489,0.24732782687879795
Alistipes,C20,0.01291672102270805,0.4304016618108603
Alistipes,C21,0.04823244683480383,0.07925236760918722
Alistipes,C22,0.01499167378958753,0.2762446785557206
Alistipes,C23,0.07132668181122738,0.2181631621310592
Alistipes,C24,0.00237263105430632,0.6635362101711342
Alistipes,C25,0.07980280105492539,0.07573368312951453
Alistipes,C26,0.0423808519682562,0.35262784209768816
Alistipes,C27,0.04596072110195902,0.11043748418741788
Alistipes,C28,0.00117238602740801,0.5398455138112771
Alistipes,C29,0.01416718832029612,0.09138490178619468
Alistipes,C30,0.01066320869769872,0.6500877227837771
Alistipes,C31,0.01640625010170911,0.15127898319264169
Alistipes,C32,0.029244535735552,0.37996736828495936
Alistipes,C33,0.01984381162674418,0.2807563066966047
Succinatimonas,A1,2.074272077428428e-5,0.6469011585155264
Succinatimonas,A2,1.539535445179417e-5,0.7032958304831517
Succinatimonas,A4,3.337683447426479e-6,0.7803563978385162
Succinatimonas,A6,1.6683684024371526e-6,0.00136372433215212
Succinatimonas,A9,4.659963981585065e-6,6.924706476635407e-4
Succinatimonas,A10,6.217320210642809e-6,0.28725665134402006
Succinatimonas,A11,7.546471169461544e-7,7.908701785595698e-4
Succinatimonas,A12,2.205811683554256e-6,0.5343077769042063
Succinatimonas,A13,3.6261034933019406e-5,0.06640257144590697
Succinatimonas,A15,6.804373377859575e-6,0.00117981917525669
Succinatimonas,A16,2.416713993982382e-6,0.7207789069202605
Succinatimonas,A17,6.091242513146335e-6,0.6682462094556149
Succinatimonas,A18,4.7772003336874435e-6,0.00108621592587218
Succinatimonas,A19,8.685389966595142e-6,0.08767117367793006
Succinatimonas,A21,1.1836837391294584e-5,0.45560320978609015
Succinatimonas,A22,1.6013902275989665e-5,0.00113284553514457
Succinatimonas,A24,9.60959185106611e-6,0.4134039022334909
Succinatimonas,A25,0.09748440284311406,0.11317513598635393
Succinatimonas,A26,4.618025295805096e-5,0.08217753152373802
Succinatimonas,A27,3.154087177485309e-5,0.18184722640705683
Succinatimonas,A28,2.733391876359343e-5,0.01799056253204815
Succinatimonas,A29,0.10079300756290104,0.11782184867929092
Succinatimonas,A30,0.05166544569079552,0.08575328773705222
Succinatimonas,A31,2.7626819379538475e-6,5.467040590550891e-4
Succinatimonas,A32,2.2974309848251203e-5,0.09309190350511388
Succinatimonas,A33,9.864197618545952e-6,0.41347520416916234
Succinatimonas,A34,0.04614260876187707,0.01614779274121731
Succinatimonas,A35,1.5526793034059574e-5,0.03399397249894417
Succinatimonas,A36,2.6166328407403074e-6,0.06108624516993365
Succinatimonas,A37,1.0690623437450842e-5,8.295923787461853e-4
Succinatimonas,A38,1.0242623654074063e-5,5.558129600519603e-4
Succinatimonas,A39,6.517130588090347e-6,0.00131677071834606
Succinatimonas,A41,2.74591358133396e-5,0.4839979049360179
Succinatimonas,A42,2.1528595825418065e-5,0.43348202104841455
Succinatimonas,A43,1.6978721417383665e-5,7.434720897573577e-4
Succinatimonas,A44,1.0349650775386704e-5,0.449675888509909
Succinatimonas,A45,1.4553281135564994e-5,0.30447312795638104
Succinatimonas,A46,2.762353292385888e-5,5.926943994013932e-4
Succinatimonas,A47,2.559308740428104e-5,0.01581588008958228
Succinatimonas,A48,1.2367550406012936e-5,0.6069694169716872
Succinatimonas,A49,4.798534074205902e-5,0.00748070369711231
Succinatimonas,A50,0.07340499614996426,0.09521337787717311
Succinatimonas,A51,4.626094787360452e-5,0.2692536963598802
Succinatimonas,A52,2.837805241426281e-5,0.43056552728786224
Succinatimonas,A53,4.699953561652869e-5,0.0034281601575817202
Succinatimonas,A54,0.02502041443804891,0.3914361182819529
Succinatimonas,A55,0.04689356550366148,0.4061668721892793
Succinatimonas,A56,2.8965072340971207e-5,0.5211196153438393
Succinatimonas,A57,4.0345849059886195e-5,0.00432699977532174
Succinatimonas,A58,0.0095125716394722,0.19774113083623407
Succinatimonas,A59,0.083685038901015,0.3740410960645664
Succinatimonas,A60,0.08283213718932013,0.32678411568779064
Succinatimonas,A61,0.12350684187737317,0.4664418942098959
Succinatimonas,A62,0.02849941184957819,0.5284172911650201
Succinatimonas,A63,6.287189266510484e-5,0.18032092415611828
Succinatimonas,A64,4.1201018085565266e-5,0.06485544748930246
Succinatimonas,A66,1.0269015341087398e-5,7.08972819148674e-4
Succinatimonas,A67,4.2696341372979505e-5,0.14263499347195413
Succinatimonas,A68,2.6024142969206003e-5,0.03492672344886814
Succinatimonas,A69,1.3941295025079178e-5,0.01746965495294812
Succinatimonas,A70,3.293564184097983e-5,0.0614276528414842
Succinatimonas,A71,0.05832564433782371,0.04323759079249022
Succinatimonas,A72,1.0074273393031528e-5,0.5870883562523053
Succinatimonas,A73,1.528324631434963e-5,0.02340533652753181
Succinatimonas,A75,2.033412705592549e-5,0.06486794021932639
Succinatimonas,A77,0.06693968630643281,0.19067847891648732
Succinatimonas,A78,0.00844597893289694,0.00744352748344327
Succinatimonas,A79,3.549327021059783e-5,0.351068579632303
Succinatimonas,B1,0.13443127045741507,0.15879058979012467
Succinatimonas,B2,7.611440869592023e-5,0.3185640659268367
Succinatimonas,B4,1.7403609679830643e-4,0.1660421338537298
Succinatimonas,B5,5.030131134793e-4,0.1442824558039769
Succinatimonas,B7,0.04142604591473922,0.7569585702331458
Succinatimonas,B8,0.01536178314484739,0.3625550015152845
Succinatimonas,B9,8.80706305132108e-5,0.02611763336089894
Succinatimonas,B10,9.513004890064612e-5,0.00210817057314006
Succinatimonas,B11,8.443132749605056e-4,0.27043285413826135
Succinatimonas,B12,0.01932764397093358,0.6003291954279735
Succinatimonas,B13,0.00279536325808782,0.1667560183986081
Succinatimonas,B14,0.02366581183781962,0.05389867470330575
Succinatimonas,B15,4.1897355198463926e-5,0.00141533728300609
Succinatimonas,B16,0.01113501304193364,0.22780701331072745
Succinatimonas,B17,0.15857946709124385,0.18980517627080937
Succinatimonas,B18,0.01362430291093884,0.03431682827315499
Succinatimonas,B20,5.0647619759613893e-5,0.6026654681339082
Succinatimonas,B22,5.840080844460905e-5,0.4103282199359661
Succinatimonas,B23,0.07095954876609206,0.44181575669493994
Succinatimonas,B24,3.298651719512961e-5,0.08834152314375082
Succinatimonas,B25,0.0878852641356922,0.5133933342991902
Succinatimonas,B26,2.946179542384592e-4,0.5705518197107603
Succinatimonas,B27,0.0370993198889166,0.360151154582613
Succinatimonas,B28,0.08910637828459392,0.3062185435312653
Succinatimonas,B29,6.059517236519413e-5,0.5136956705233332
Succinatimonas,B30,4.0306020447337904e-5,0.0013675926472713
Succinatimonas,B31,4.568665344728108e-5,0.33906706782879714
Succinatimonas,B32,2.86370337999032e-5,0.00120633504882092
Succinatimonas,B33,0.05104296159982772,0.4116649210559803
Succinatimonas,B34,2.710119938032651e-5,0.05668824866111701
Succinatimonas,B36,9.06945805582951e-5,8.390544338507416e-4
Succinatimonas,B37,1.2227020977194605e-4,0.00852642222274921
Succinatimonas,B38,7.416520392418566e-5,0.7931257032783602
Succinatimonas,B39,8.079046069480081e-5,9.470121255387038e-4
Succinatimonas,B40,0.09082213008651248,0.49279830579120626
Succinatimonas,B41,0.01823756799062843,0.37134877157342217
Succinatimonas,B42,4.7541471029125736e-5,0.33271968185928963
Succinatimonas,B43,8.27828779536737e-5,0.2690692712725694
Succinatimonas,B44,4.7856522261229506e-5,0.4171040270115632
Succinatimonas,B45,0.0180495636129063,0.05937718971745111
Succinatimonas,B46,1.273756108308555e-4,0.01653898392333486
Succinatimonas,B47,0.00344141298964298,0.11323410210440991
Succinatimonas,B48,6.107982304395522e-5,0.4836337751278087
Succinatimonas,B49,0.03978918385810343,0.01655344704407364
Succinatimonas,B50,6.917853467952014e-5,0.02420767670992386
Succinatimonas,B52,0.05867057227237346,0.34102198258010374
Succinatimonas,B55,8.881420185832031e-5,0.6703928008409971
Succinatimonas,B56,0.01179913594738097,0.32355024849460384
Succinatimonas,B57,0.0953197722333334,0.32116255477937866
Succinatimonas,B58,0.09897137280876613,0.33637404964446466
Succinatimonas,B59,0.07632039439615704,0.07618423626481913
Succinatimonas,B61,1.2975622833725895e-4,0.2310413052220371
Succinatimonas,B62,9.686568521419895e-5,0.4344219311099873
Succinatimonas,B63,0.01656254118091106,0.34692159108049647
Succinatimonas,B65,0.21609379427073988,0.41222149773725614
Succinatimonas,B66,2.8652809232519888e-5,0.4374537437429184
Succinatimonas,B67,0.00398002564780671,0.6000333072198077
Succinatimonas,B68,1.1154660765851122e-5,0.4014457060055919
Succinatimonas,B69,3.573416337739349e-5,0.6070150354985974
Succinatimonas,B70,0.03899948408850229,0.372816453575293
Succinatimonas,B71,0.2934313873874314,0.01459217907616326
Succinatimonas,B72,0.0277075941693302,0.40760645798961975
Succinatimonas,B73,0.05311395138981346,0.09657502329916123
Succinatimonas,B74,0.1564412834712069,0.07254941397167182
Succinatimonas,B75,5.908621654603689e-5,0.5356290572821633
Succinatimonas,B76,0.08458109775923811,0.1129742626253766
Succinatimonas,B77,0.10533390245980426,0.5736300224315118
Succinatimonas,B78,1.120648088484014e-4,0.7558321623052321
Succinatimonas,B79,1.893677495272412e-4,0.07638513700976873
Succinatimonas,C1,0.04657597056207076,0.08963609017038178
Succinatimonas,C2,2.5886895210139053e-5,0.02803696183253622
Succinatimonas,C3,4.243657183760965e-5,0.05646986573028636
Succinatimonas,C4,2.917385456701887e-5,0.01255682183976688
Succinatimonas,C5,0.1146117567772761,0.6866634594128418
Succinatimonas,C6,0.02854519236202038,0.7093944790957842
Succinatimonas,C8,5.538827447121535e-5,0.16830594029019544
Succinatimonas,C9,4.173712104142023e-5,0.01832140102138273
Succinatimonas,C10,0.01247078311197505,0.6779294408245177
Succinatimonas,C11,0.02026405552092612,0.514697688585565
Succinatimonas,C12,0.04710558821536844,0.3209970321144655
Succinatimonas,C13,0.07236881815075051,0.290399219937027
Succinatimonas,C14,1.0923658346618878e-4,0.00160354441036658
Succinatimonas,C15,0.09985120801266718,0.3697826408457875
Succinatimonas,C16,5.774605486696158e-5,0.33446244440076434
Succinatimonas,C17,0.01848597529287488,0.48970904422079486
Succinatimonas,C18,0.24150843075070613,0.08179640062200969
Succinatimonas,C19,0.00497459296646327,0.24732782687879795
Succinatimonas,C20,6.2638866743835e-5,0.4304016618108603
Succinatimonas,C21,3.450491743535417e-5,0.07925236760918722
Succinatimonas,C22,0.02178749353404756,0.2762446785557206
Succinatimonas,C23,0.02322946670303135,0.2181631621310592
Succinatimonas,C24,0.03225246441506368,0.6635362101711342
Succinatimonas,C25,4.168190207583649e-5,0.07573368312951453
Succinatimonas,C26,0.03813548685095743,0.35262784209768816
Succinatimonas,C27,2.514787381197866e-4,0.11043748418741788
Succinatimonas,C28,0.01433356491350435,0.5398455138112771
Succinatimonas,C29,7.81149148622715e-4,0.09138490178619468
Succinatimonas,C30,8.313796929396913e-5,0.6500877227837771
Succinatimonas,C31,0.10591626146839452,0.15127898319264169
Succinatimonas,C32,0.01215531385263648,0.37996736828495936
Succinatimonas,C33,3.5132096683530073e-5,0.2807563066966047
Clostridium,A1,0.0075233848248329,0.6469011585155264
Clostridium,A2,0.00284919025683999,0.7032958304831517
Clostridium,A4,0.01513639443407908,0.7803563978385162
Clostridium,A6,0.02932090732547198,0.00136372433215212
Clostridium,A9,0.06471633711919163,6.924706476635407e-4
Clostridium,A10,0.01132722597435465,0.28725665134402006
Clostridium,A11,0.00313379792763839,7.908701785595698e-4
Clostridium,A12,0.01434502361006291,0.5343077769042063
Clostridium,A13,0.04436555575062317,0.06640257144590697
Clostridium,A15,0.01335077225200204,0.00117981917525669
Clostridium,A16,0.01124345976775378,0.7207789069202605
Clostridium,A17,0.00937836361994659,0.6682462094556149
Clostridium,A18,0.00948154836228615,0.00108621592587218
Clostridium,A19,0.07154642944677667,0.08767117367793006
Clostridium,A21,0.01433623113276409,0.45560320978609015
Clostridium,A22,0.01042808750106644,0.00113284553514457
Clostridium,A24,0.01884404002025406,0.4134039022334909
Clostridium,A25,0.01766753157864483,0.11317513598635393
Clostridium,A26,0.02027404550903898,0.08217753152373802
Clostridium,A27,0.04682186754614986,0.18184722640705683
Clostridium,A28,0.04670190320194369,0.01799056253204815
Clostridium,A29,0.0220806261670107,0.11782184867929092
Clostridium,A30,0.04450642421150663,0.08575328773705222
Clostridium,A31,0.01100192037091153,5.467040590550891e-4
Clostridium,A32,0.04337897794953589,0.09309190350511388
Clostridium,A33,0.01133001738466188,0.41347520416916234
Clostridium,A34,0.02945045491798667,0.01614779274121731
Clostridium,A35,0.07186925508657739,0.03399397249894417
Clostridium,A36,0.01060116901640295,0.06108624516993365
Clostridium,A37,0.04118730674789097,8.295923787461853e-4
Clostridium,A38,0.01254600896169319,5.558129600519603e-4
Clostridium,A39,0.00575338495107652,0.00131677071834606
Clostridium,A41,0.00989777031817195,0.4839979049360179
Clostridium,A42,0.02834052435235197,0.43348202104841455
Clostridium,A43,0.01295215233047644,7.434720897573577e-4
Clostridium,A44,0.01243053938422622,0.449675888509909
Clostridium,A45,0.01110454683835867,0.30447312795638104
Clostridium,A46,0.0137262304345424,5.926943994013932e-4
Clostridium,A47,0.10562526342252146,0.01581588008958228
Clostridium,A48,0.01772902092424628,0.6069694169716872
Clostridium,A49,0.01148247019042534,0.00748070369711231
Clostridium,A50,0.06877084157793178,0.09521337787717311
Clostridium,A51,0.00941520434341836,0.2692536963598802
Clostridium,A52,0.02043140945903549,0.43056552728786224
Clostridium,A53,0.02445028080468816,0.0034281601575817202
Clostridium,A54,0.00568260090921614,0.3914361182819529
Clostridium,A55,0.0122053044496816,0.4061668721892793
Clostridium,A56,0.0073180395876611,0.5211196153438393
Clostridium,A57,0.01432018539843006,0.00432699977532174
Clostridium,A58,0.03049736180871027,0.19774113083623407
Clostridium,A59,0.01434537359612904,0.3740410960645664
Clostridium,A60,0.01912370460939447,0.32678411568779064
Clostridium,A61,0.00678200258489412,0.4664418942098959
Clostridium,A62,0.02580585339607492,0.5284172911650201
Clostridium,A63,0.07325399334078257,0.18032092415611828
Clostridium,A64,0.09923685624460288,0.06485544748930246
Clostridium,A66,0.05040155957589788,7.08972819148674e-4
Clostridium,A67,0.01583360112179019,0.14263499347195413
Clostridium,A68,0.07396200846899967,0.03492672344886814
Clostridium,A69,0.05545847160976497,0.01746965495294812
Clostridium,A70,0.0946957148815102,0.0614276528414842
Clostridium,A71,0.04808739353858379,0.04323759079249022
Clostridium,A72,0.00712673598416714,0.5870883562523053
Clostridium,A73,0.01325885297962807,0.02340533652753181
Clostridium,A75,0.04686020329147269,0.06486794021932639
Clostridium,A77,0.02251888868311271,0.19067847891648732
Clostridium,A78,0.01313406681534193,0.00744352748344327
Clostridium,A79,0.06262936799422554,0.351068579632303
Clostridium,B1,0.05322253713498342,0.15879058979012467
Clostridium,B2,0.03497353792801643,0.3185640659268367
Clostridium,B4,0.04760258144033415,0.1660421338537298
Clostridium,B5,0.04008158972004665,0.1442824558039769
Clostridium,B7,0.00324328108583077,0.7569585702331458
Clostridium,B8,0.04510717670756555,0.3625550015152845
Clostridium,B9,0.00720387903147042,0.02611763336089894
Clostridium,B10,0.01232182252702786,0.00210817057314006
Clostridium,B11,0.00821081763056806,0.27043285413826135
Clostridium,B12,0.00525902512472419,0.6003291954279735
Clostridium,B13,0.04648826287973594,0.1667560183986081
Clostridium,B14,0.08652638426116581,0.05389867470330575
Clostridium,B15,0.02366741929026128,0.00141533728300609
Clostridium,B16,0.01378045773670693,0.22780701331072745
Clostridium,B17,0.02478776577430122,0.18980517627080937
Clostridium,B18,0.03604402299633561,0.03431682827315499
Clostridium,B20,0.00564497702549973,0.6026654681339082
Clostridium,B22,0.01709783466065803,0.4103282199359661
Clostridium,B23,0.01344664143860058,0.44181575669493994
Clostridium,B24,0.02563731056032571,0.08834152314375082
Clostridium,B25,0.01332221661834353,0.5133933342991902
Clostridium,B26,0.01813284529760932,0.5705518197107603
Clostridium,B27,0.01600953592668833,0.360151154582613
Clostridium,B28,0.02608245613799075,0.3062185435312653
Clostridium,B29,0.01026207315250546,0.5136956705233332
Clostridium,B30,0.07322572831037297,0.0013675926472713
Clostridium,B31,0.03947505321335114,0.33906706782879714
Clostridium,B32,0.04628221945961022,0.00120633504882092
Clostridium,B33,0.02349265701523412,0.4116649210559803
Clostridium,B34,0.04328274696538888,0.05668824866111701
Clostridium,B36,0.01180286315017001,8.390544338507416e-4
Clostridium,B37,0.02233094449579245,0.00852642222274921
Clostridium,B38,0.00305540556746853,0.7931257032783602
Clostridium,B39,0.05867293418578648,9.470121255387038e-4
Clostridium,B40,0.01423264006867075,0.49279830579120626
Clostridium,B41,0.04197385440405656,0.37134877157342217
Clostridium,B42,0.02789941029992938,0.33271968185928963
Clostridium,B43,0.04125854338681089,0.2690692712725694
Clostridium,B44,0.01505414320931842,0.4171040270115632
Clostridium,B45,0.02671107584750758,0.05937718971745111
Clostridium,B46,0.04482467223055755,0.01653898392333486
Clostridium,B47,0.02538134448348868,0.11323410210440991
Clostridium,B48,0.0289297434208827,0.4836337751278087
Clostridium,B49,0.04476105578572194,0.01655344704407364
Clostridium,B50,0.02064910539784987,0.02420767670992386
Clostridium,B52,0.03598318094192963,0.34102198258010374
Clostridium,B55,0.00898759656248972,0.6703928008409971
Clostridium,B56,0.03770689262492956,0.32355024849460384
Clostridium,B57,0.03116447492510582,0.32116255477937866
Clostridium,B58,0.02481470729041986,0.33637404964446466
Clostridium,B59,0.01437560119687034,0.07618423626481913
Clostridium,B61,0.03388721012619444,0.2310413052220371
Clostridium,B62,0.01948060583645406,0.4344219311099873
Clostridium,B63,0.02362933077925497,0.34692159108049647
Clostridium,B65,0.01040556998339183,0.41222149773725614
Clostridium,B66,0.01541131302570351,0.4374537437429184
Clostridium,B67,0.00876903002390136,0.6000333072198077
Clostridium,B68,0.02119153156745757,0.4014457060055919
Clostridium,B69,0.01158226084262355,0.6070150354985974
Clostridium,B70,0.01012029646550399,0.372816453575293
Clostridium,B71,0.07394384925938112,0.01459217907616326
Clostridium,B72,0.01409504107300677,0.40760645798961975
Clostridium,B73,0.04559941715114129,0.09657502329916123
Clostridium,B74,0.05319245539027738,0.07254941397167182
Clostridium,B75,0.01469391759616384,0.5356290572821633
Clostridium,B76,0.03581546280781428,0.1129742626253766
Clostridium,B77,0.01505593011294663,0.5736300224315118
Clostridium,B78,0.00286517276412274,0.7558321623052321
Clostridium,B79,0.02314021052409066,0.07638513700976873
Clostridium,C1,0.02043123095493134,0.08963609017038178
Clostridium,C2,0.03672216060753344,0.02803696183253622
Clostridium,C3,0.01833430050017104,0.05646986573028636
Clostridium,C4,0.01902990791700543,0.01255682183976688
Clostridium,C5,0.00206891832924262,0.6866634594128418
Clostridium,C6,0.00422963070324341,0.7093944790957842
Clostridium,C8,0.06608541280889854,0.16830594029019544
Clostridium,C9,0.10034440479417946,0.01832140102138273
Clostridium,C10,0.01858205892315067,0.6779294408245177
Clostridium,C11,0.0071587410860655,0.514697688585565
Clostridium,C12,0.0215747379904076,0.3209970321144655
Clostridium,C13,0.01590924190506628,0.290399219937027
Clostridium,C14,4.2446763803821334e-4,0.00160354441036658
Clostridium,C15,0.01539509107736593,0.3697826408457875
Clostridium,C16,0.04188426776369866,0.33446244440076434
Clostridium,C17,0.01527254601591663,0.48970904422079486
Clostridium,C18,0.01880704039054748,0.08179640062200969
Clostridium,C19,0.02332895739682542,0.24732782687879795
Clostridium,C20,0.01237419596198459,0.4304016618108603
Clostridium,C21,0.05233678737895413,0.07925236760918722
Clostridium,C22,0.02683352973231648,0.2762446785557206
Clostridium,C23,0.0155953774720779,0.2181631621310592
Clostridium,C24,0.01403615919374356,0.6635362101711342
Clostridium,C25,0.0419749196262502,0.07573368312951453
Clostridium,C26,0.01686891457222518,0.35262784209768816
Clostridium,C27,0.04051091547142366,0.11043748418741788
Clostridium,C28,0.00865641201672854,0.5398455138112771
Clostridium,C29,0.04490010049904303,0.09138490178619468
Clostridium,C30,0.00722719589689669,0.6500877227837771
Clostridium,C31,0.04955137980052385,0.15127898319264169
Clostridium,C32,0.01312443208615355,0.37996736828495936
Clostridium,C33,0.02833587992509293,0.2807563066966047
Oscillibacter,A1,0.00339178055860838,0.6469011585155264
Oscillibacter,A2,0.00325191873352215,0.7032958304831517
Oscillibacter,A4,0.00189613796648298,0.7803563978385162
Oscillibacter,A6,0.00869353407141951,0.00136372433215212
Oscillibacter,A9,0.01425327649834152,6.924706476635407e-4
Oscillibacter,A10,0.03549577825671461,0.28725665134402006
Oscillibacter,A11,0.0031000903564148,7.908701785595698e-4
Oscillibacter,A12,0.01027530105390531,0.5343077769042063
Oscillibacter,A13,0.03814696776968426,0.06640257144590697
Oscillibacter,A15,0.01367057780076144,0.00117981917525669
Oscillibacter,A16,0.00146573703735031,0.7207789069202605
Oscillibacter,A17,0.0070898479769192,0.6682462094556149
Oscillibacter,A18,2.3587426647581753e-4,0.00108621592587218
Oscillibacter,A19,0.04077345727879106,0.08767117367793006
Oscillibacter,A21,0.01779349817697528,0.45560320978609015
Oscillibacter,A22,0.01828456317801964,0.00113284553514457
Oscillibacter,A24,0.0139043402091195,0.4134039022334909
Oscillibacter,A25,0.01222406701129465,0.11317513598635393
Oscillibacter,A26,0.09006155233320012,0.08217753152373802
Oscillibacter,A27,0.01555781330475606,0.18184722640705683
Oscillibacter,A28,0.03652503544759465,0.01799056253204815
Oscillibacter,A29,0.02216615098040093,0.11782184867929092
Oscillibacter,A30,0.08345654314543158,0.08575328773705222
Oscillibacter,A31,0.00801423333734433,5.467040590550891e-4
Oscillibacter,A32,0.04277955731985878,0.09309190350511388
Oscillibacter,A33,0.00766724352494339,0.41347520416916234
Oscillibacter,A34,0.02722584408424875,0.01614779274121731
Oscillibacter,A35,0.02556020669266887,0.03399397249894417
Oscillibacter,A36,0.00651256126488983,0.06108624516993365
Oscillibacter,A37,0.02842148057803895,8.295923787461853e-4
Oscillibacter,A38,0.00771932319152923,5.558129600519603e-4
Oscillibacter,A39,0.01913181269021874,0.00131677071834606
Oscillibacter,A41,0.01383826977488955,0.4839979049360179
Oscillibacter,A42,0.01605799242099824,0.43348202104841455
Oscillibacter,A43,0.02143759487268734,7.434720897573577e-4
Oscillibacter,A44,0.00529323756862351,0.449675888509909
Oscillibacter,A45,0.02017753429657699,0.30447312795638104
Oscillibacter,A46,0.00441879602104816,5.926943994013932e-4
Oscillibacter,A47,0.0336170062502207,0.01581588008958228
Oscillibacter,A48,0.00297260944869857,0.6069694169716872
Oscillibacter,A49,0.04582679137582145,0.00748070369711231
Oscillibacter,A50,0.04356522512738863,0.09521337787717311
Oscillibacter,A51,0.00842654180029104,0.2692536963598802
Oscillibacter,A52,0.01541858415590271,0.43056552728786224
Oscillibacter,A53,0.0029483440029294,0.0034281601575817202
Oscillibacter,A54,0.02344066635920227,0.3914361182819529
Oscillibacter,A55,0.02601066564045808,0.4061668721892793
Oscillibacter,A56,0.01471622524927538,0.5211196153438393
Oscillibacter,A57,0.05177334812434368,0.00432699977532174
Oscillibacter,A58,0.04108326385378939,0.19774113083623407
Oscillibacter,A59,0.01650373608842384,0.3740410960645664
Oscillibacter,A60,0.01082567297683288,0.32678411568779064
Oscillibacter,A61,0.01041821316011954,0.4664418942098959
Oscillibacter,A62,0.01431644197477169,0.5284172911650201
Oscillibacter,A63,0.04536792414787989,0.18032092415611828
Oscillibacter,A64,0.03356831927593835,0.06485544748930246
Oscillibacter,A66,0.020256659661829,7.08972819148674e-4
Oscillibacter,A67,0.03424066804044017,0.14263499347195413
Oscillibacter,A68,0.08785378892932959,0.03492672344886814
Oscillibacter,A69,0.02622357594217393,0.01746965495294812
Oscillibacter,A70,0.04004744264315419,0.0614276528414842
